"individual_slope","annual_pct_change"
-0.179178049027136,-33.8054931564182
-0.122701862521716,-24.6127089975411
-0.0572609651612679,-12.3526005518156
-0.168485197225575,-32.1554755328665
-0.17653931215796,-33.4020765596618
-0.254665350911203,-44.3667221175964
-0.0858486638045135,-17.9362542493514
-0.357582259456012,-56.1047284002793
-0.059858967189246,-12.875352735702
-0.13302874493806,-26.3841628722094
-0.1762075055998,-33.3511754493224
-0.0449252614063584,-9.82736958883715
-0.148867625271823,-29.020591687565
-0.0727216666336649,-15.4179253611827
-0.0927750637033091,-19.2346766213358
-0.0677157118233201,-14.4373379159307
-0.0404145264887985,-8.88592437370085
-0.0453161330418986,-9.90848981675069
-0.18889101650462,-35.2694967464612
-0.123271668214492,-24.7115542325559
-0.203564304239282,-37.4199802660022
-0.0885334347086966,-18.4420003739337
0.0568556062303157,13.9870741534547
0.0158641149751193,3.72038376189718
-0.112458855720752,-22.8135362809244
-0.176987455178184,-33.4707626759848
-0.0359537257752995,-7.94523488069131
-0.119940225300008,-24.1318009949502
-0.0682111589061171,-14.5348929202544
0.0127044430531697,2.96851348519538
-0.048821369926992,-10.6327014371969
-0.224417172092441,-40.353793477867
-0.20450009618171,-37.5546788015025
-0.0675050327072695,-14.3958208352321
-0.0711563998455541,-15.1125280134913
-0.201840851834983,-37.1711445648921
-0.0750764525379276,-15.8752963235239
-0.178147154143588,-33.6481790842225
-0.00655039719884973,-1.4969670529282
-0.0640824543463069,-13.7185280189913
-0.0433239815141304,-9.49428191364836
-0.137944742454626,-27.2127590362816
-0.0193089640454573,-4.34866497210693
-0.120656121623691,-24.2567600397102
-0.0592799749241807,-12.7591225285847
-0.174672371978829,-33.115169930211
-0.00920489188231,-2.09720103611343
0.222231298753901,66.8135400009091
-0.143177855488105,-28.0845595740416
-0.0766359409418423,-16.1768342020731
-0.00550967657372678,-1.26063647485385
-0.109913808445457,-22.3598811449815
-0.0758271938762601,-16.0205925214032
-0.182356688050159,-34.2882078295221
0.0184275869391916,4.33441539059496
-0.0656173553323714,-14.0229292293799
-0.307788952969382,-50.7721297755462
-0.131750556605225,-26.1671822032999
-0.105783665713258,-21.6180011698441
-0.114352962297141,-23.1494397861747
-0.188359265768955,-35.1901920925652
-0.129337055516109,-25.7557294804974
-0.190949541096901,-35.5755886739265
-0.14008777882453,-27.571044683033
-0.0929036051228865,-19.2585778071217
-0.140095443940395,-27.5723230125038
-0.176169831117219,-33.3453934995195
-0.0710149958624243,-15.0848846021768
-0.0494229931954601,-10.7564152428061
-0.166460397458485,-31.8384272781053
-0.256327166815578,-44.5791945578681
-0.0470115002324834,-10.2594969335908
-0.079384349033444,-16.7056293808921
-0.0986801533474732,-20.3254082845333
0.0721639648796085,18.0766341680147
-0.0887834344336836,-18.4889353705671
-0.0644131804826523,-13.7842085112583
-0.132020324856397,-26.2130302767808
-0.110495327039535,-22.463771387307
-0.163952013971536,-31.4436028456769
-0.287786148837084,-48.4517588950319
-0.108327129650008,-22.0757070542866
-0.00363907239791963,-0.834426559012236
-0.181077404230664,-34.0943578736433
-0.0915691394867467,-19.0101004140353
-0.299269496637314,-49.7969036917307
-0.1686241046827,-32.1771718789952
-0.089179949669301,-18.5633218304846
-0.168664899989016,-32.1835424943635
-0.0138164386717181,-3.13127995170602
-0.064078467424675,-13.7177359319158
0.00728872143961178,1.69245254006953
-0.11691163177212,-23.6008778844726
-0.0991459547189061,-20.4108172415304
-0.136749497366408,-27.0121614636207
-0.172051003896996,-32.7102374000482
-0.068468847837309,-14.585588658984
