"SA_code","SA_name","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","ct24pos","ct24all","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","cpp14","cpp15","cpp16","cpp17","cpp18","cpp19","cpp20","cpp21","cpp22","cpp23","cpp24","tpp14","tpp15","tpp16","tpp17","tpp18","tpp19","tpp20","tpp21","tpp22","tpp23","tpp24","ccpp24","ctpp24","c1M","t1M","c1MPPY"
30305,"Rocklea - Acacia Ridge",1,2,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,1,1,1,2,2,1,3,11,59584,60807,62316,63503,64712,65934,67616,69112,71667,74959,77485,1.67830290010741,3.28909500550923,0,0,0,0,0,0,0,0,0,1.67830290010741,3.28909500550923,NA,NA,NA,1.51666818333485,1.47893989588263,1.44692672763051,2.79068469448979,2.66812524179885,1.29057236884558,3.87171710653675,14.1962960573014,38.7171710653675,141.962960573014,4.06672134147581
30306,"Sunnybank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51223,51942,52345,52588,52485,52467,52177,51086,51414,53195,54686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30401,"Centenary",3,1,0,1,0,0,0,1,0,2,0,4,5,2,2,2,2,2,5,1,4,4,8,33,34265,34220,34073,34031,33891,33769,33732,33397,33284,33613,33928,8.75528965416606,2.92226767971946,0,2.93849725250507,0,0,0,2.99428092343624,0,5.95007883854461,0,11.6737195388881,14.6113383985973,5.8697502421272,5.87699450501014,5.90127172405653,5.92259172613936,5.92908810624926,14.9714046171812,3.00444658093979,11.9001576770892,11.7896722471115,23.5793444942231,97.2647960386701,235.793444942231,972.647960386701,21.4936472838747
30402,"Kenmore - Brookfield - Moggill",10,7,2,5,2,3,0,4,3,5,8,14,15,5,11,5,10,5,7,7,13,15,49,107,46746,46949,47309,47738,48026,48416,48624,48311,48587,49341,50031,21.3922046806144,14.9097957357984,4.22752541799658,10.4738363567808,4.16441094407196,6.19629874421679,0,8.27968785576784,6.17449111902361,10.1335603250846,15.9900861465891,29.9490865528601,31.9495622909966,10.5688135449914,23.0424399849177,10.4110273601799,20.6543291473893,10.2829878249424,14.4894537475937,14.4071459443884,26.34725684522,29.9814115248546,97.9392776478583,213.867402210629,979.392776478583,2138.67402210629,92.4392259252412
30403,"Sherwood - Indooroopilly",4,1,0,0,1,1,0,0,0,0,2,7,4,1,3,3,3,2,2,2,2,4,9,33,51997,52607,53700,54664,55473,56176,56589,55195,56088,58834,60753,7.69275150489451,1.9008877145627,0,0,1.80267878066807,1.78011962403874,0,0,0,0,3.29201850114398,13.4623151335654,7.6035508582508,1.86219739292365,5.48807258890678,5.40803634200422,5.34035887211621,3.53425577409037,3.62351662288251,3.56582513193553,3.39939490770643,6.58403700228795,14.8140832551479,54.3183052688756,148.140832551479,543.183052688756,14.7040563590142
30404,"The Gap - Enoggera",8,1,1,1,0,1,1,1,1,3,4,13,8,6,9,10,14,8,8,6,8,17,22,107,51195,51616,52071,52825,53511,54267,54771,55021,55435,56777,57852,15.6265260279324,1.93738375697458,1.92045476368804,1.89304306672977,0,1.84274052370686,1.82578371766081,1.81748786826848,1.80391449445296,5.2838297197809,6.91419484201065,25.3931047953902,15.4990700557967,11.5227285821282,17.0373876005679,18.6877464446562,25.798367331896,14.6062697412864,14.5399029461478,10.8234869667178,14.0902125860824,29.3853280785452,38.0280716310586,184.954712023785,380.280716310586,1849.54712023785,36.9536114596509
30501,"Brisbane Inner",3,0,2,0,2,0,2,0,1,1,3,3,4,4,7,5,10,7,2,3,4,9,14,58,67491,69776,72329,76120,80282,84652,88864,89393,93740,99844,104824,4.44503711605992,0,2.76514261223023,0,2.49121845494631,0,2.25063017644941,0,1.06678045658204,1.00156243740235,2.86194001373731,4.44503711605992,5.73263013070397,5.53028522446045,9.1960063058329,6.22804613736579,11.8130699806266,7.87720561757292,2.23731164632578,3.20034136974611,4.00624974960939,8.58582004121194,13.3557200641075,55.330840265588,133.557200641075,553.30840265588,15.0973509540987
30502,"Brisbane Inner - East",5,2,1,0,0,0,1,0,1,0,0,5,9,5,8,5,2,4,4,11,7,12,10,72,41654,42269,42822,43453,44122,44822,45336,45079,45757,47181,48286,12.0036491093292,4.7315999905368,2.33524823688758,0,0,0,2.20575260278807,0,2.18545796271609,0,0,12.0036491093292,21.2921999574156,11.6762411844379,18.4106966147332,11.3322152214315,4.46209450716166,8.82301041115229,8.87331129794361,24.040037589877,14.8364807867574,24.8519239531127,20.7099366275939,149.111543718676,207.099366275939,1491.11543718676,20.3756869153451
30503,"Brisbane Inner - North",3,1,1,0,0,0,0,0,2,1,1,5,8,4,4,7,4,6,4,7,3,6,9,58,86033,88302,90905,94071,97036,99726,101835,101823,104120,108196,111024,3.48703404507573,1.13247718058481,1.1000495022276,0,0,0,0,0,1.9208605455244,0.924248585899664,0.900706153624442,5.81172340845954,9.05981744467849,4.4001980089104,4.25210745075528,7.21381755224865,4.01099011290937,5.89188392988658,3.92838553175609,6.72301190933538,2.77274575769899,5.40423692174665,8.10635538261997,52.2409569102176,81.0635538261997,522.409569102176,8.30970453460576
30504,"Brisbane Inner - West",5,1,0,0,1,0,2,0,1,0,0,6,2,3,3,2,NA,4,1,3,1,1,10,26,58144,58390,58896,60063,61048,61895,62215,61361,62102,64443,65676,8.59933957072097,1.71262202431923,0,0,1.63805530074695,0,3.21465884433015,0,1.61025409809668,0,0,10.3192074848652,3.42524404863847,5.09372453137734,4.99475550671795,3.27611060149391,NA,6.42931768866029,1.62969964635518,4.83076229429004,1.55175891873439,1.52262622571411,15.2262622571411,39.5882818685669,152.262622571411,395.882818685669,14.8316679842132
30601,"Cairns - North",0,0,0,0,0,0,1,1,0,0,1,5,3,NA,NA,NA,2,4,2,4,3,6,3,29,52360,53223,54297,55430,56440,57291,58114,58571,59912,61524,62644,0,0,0,0,0,0,1.720755755928,1.70732956582609,0,0,1.59632207394164,9.54927425515661,5.63666084211713,NA,NA,NA,3.49094971286939,6.88302302371201,3.41465913165218,6.67645880624917,4.87614589428516,9.57793244364983,4.78896622182492,46.2933401443075,47.8896622182491,462.933401443075,4.76337157791447
30602,"Cairns - South",0,1,0,0,1,1,1,2,1,3,3,1,2,1,3,2,7,4,7,10,11,27,13,75,102683,103230,103784,104844,105700,106253,106932,106973,108335,110137,111695,0,0.968710646130001,0,0,0.946073793755913,0.941149896944086,0.935173755283732,1.86963065446421,0.923062722111967,2.72388025822385,2.68588567079995,0.973871039996884,1.93742129226,0.963539659292376,2.86139407119148,1.89214758751183,6.5880492786086,3.74069502113493,6.54370729062474,9.23062722111967,9.98756094682078,24.1729710371995,11.6388379067998,67.1471417699987,116.388379067998,671.471417699987,11.1057385914165
30603,"Innisfail - Cassowary Coast",1,0,0,2,0,0,0,2,2,2,0,1,NA,NA,2,2,NA,2,6,4,7,3,9,27,35263,35284,35481,35637,35755,35790,35878,35814,35962,36349,36814,2.83583359328475,0,0,5.61214468108988,0,0,0,5.58440833193723,5.56142594961348,5.50221464139316,0,2.83583359328475,NA,NA,5.61214468108988,5.5936232694728,NA,5.57444673616144,16.7532249958117,11.122851899227,19.2577512448761,8.14907372195361,24.4472211658608,73.3416634975824,244.472211658608,733.416634975824,22.8410743426212
30604,"Port Douglas - Daintree",0,0,0,0,0,0,1,0,0,1,2,NA,1,NA,NA,1,1,1,NA,NA,1,4,4,9,11657,11769,11957,12125,12122,12229,12287,12356,12571,12735,12974,0,0,0,0,0,0,8.13868316106454,0,0,7.85237534354142,15.4154462771697,NA,8.49689863199932,NA,NA,8.24946378485398,8.17728350641917,8.13868316106454,NA,NA,7.85237534354142,30.8308925543394,30.8308925543394,69.3695082472638,308.308925543394,693.695082472638,29.6775533824991
30605,"Tablelands (East) - Kuranda",1,1,0,3,1,4,3,10,11,9,9,1,1,1,3,2,5,6,16,21,24,22,52,102,40664,40893,41165,41645,42192,42576,43051,43351,43884,44621,45272,2.45917765099351,2.44540630425745,0,7.2037459478929,2.37011755783087,9.39496429913566,6.96847924554598,23.0675186270213,25.066083310546,20.1698751708837,19.8798374271073,2.45917765099351,2.44540630425745,2.42924814769829,7.2037459478929,4.74023511566174,11.7437053739196,13.936958491092,36.9080298032341,47.8534317746787,53.7863337890231,48.5951581551511,114.861282912175,225.304824173882,1148.61282912175,2253.04824173882,110.800018750772
30701,"Darling Downs (West) - Maranoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,3,3,2,4,4,4,2,NA,32,45271,45154,44866,44947,44810,44757,44780,44716,44956,45337,45687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41783923483024,6.6439296629313,8.91543707930281,2.22484259238659,6.6949341664807,6.70286212212615,4.46627958910228,8.94534394847482,8.89758875344782,8.8228158016631,4.37761288769234,NA,70.0418062030775,NA,700.418062030775,0
30702,"Darling Downs - East",4,2,0,0,0,0,0,0,1,0,1,4,3,2,3,2,2,3,2,2,5,6,8,34,42776,42748,42836,43100,43247,43375,43377,43418,43694,44295,44607,9.35103796521414,4.67858145410312,0,0,0,0,0,0,2.28864374971392,0,2.24180061425337,9.35103796521414,7.01787218115467,4.66897002521244,6.96055684454756,4.62459823802807,4.61095100864553,6.91610761463448,4.6063844488461,4.57728749942784,11.2879557512135,13.4508036855202,17.934404914027,76.2212208846145,179.344049140269,762.212208846145,16.754874097593
30703,"Granite Belt",4,3,3,0,3,0,3,1,1,3,5,4,5,5,1,8,2,8,6,6,16,11,26,72,40495,40511,40699,41059,41316,41455,41626,41902,42342,42859,43323,9.87776268675145,7.40539606526622,7.37118848128947,0,7.26110949753122,0,7.20703406524768,2.38652092978855,2.3617212224269,6.99969667981054,11.54121367403,9.87776268675145,12.3423267754437,12.2853141354824,2.43551961811052,19.3629586600833,4.82450850319624,19.2187575073272,14.3191255787313,14.1703273345614,37.3317156256562,25.3906700828659,60.0143111049558,166.193476906031,600.143111049558,1661.93476906031,56.8197960169323
30801,"Central Highlands (Qld)",1,0,0,0,0,0,1,0,0,0,0,1,NA,1,1,1,NA,3,5,2,NA,2,2,16,30588,30132,29689,29570,29571,29579,29544,29338,29589,30054,30434,3.26925591735321,0,0,0,0,0,3.38478202003791,0,0,0,0,3.26925591735321,NA,3.3682508673246,3.38180588434224,3.38169152209935,NA,10.1543460601137,17.0427431999455,6.75926864713238,NA,6.57159755536571,6.57159755536571,52.5727804429257,65.7159755536571,525.727804429257,6.09592548340689
30803,"Rockhampton",1,0,1,0,1,0,0,2,1,0,1,5,3,4,3,4,5,9,10,8,3,9,7,63,118199,118605,118272,118774,119356,120390,121558,122759,124497,126423,128183,0.846030846284656,0,0.845508658008658,0,0.837829685981434,0,0,1.62920844907502,0.803232206398548,0,0.780134651240804,4.23015423142328,2.5294043252814,3.38203463203463,2.52580531092663,3.35131874392573,4.15316886784617,7.4038730482568,8.14604224537509,6.42585765118838,2.37298592819345,7.02121186116724,5.46094255868563,49.1484830281707,54.6094255868563,491.484830281707,5.23553944006654
30804,"Biloela",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,1,NA,2,1,NA,1,1,5,14860,14707,14570,14573,14525,14581,14587,14657,14778,14919,15053,0,0,0,0,0,0,0,6.82267858361193,0,0,0,NA,NA,NA,NA,NA,6.85824017557095,NA,13.6453571672239,6.76681553660847,NA,6.64319404769813,6.64319404769813,33.2159702384907,66.4319404769813,332.159702384907,6.18008775724615
30805,"Gladstone",2,0,1,0,1,0,0,0,1,1,0,2,2,2,NA,4,6,3,4,2,3,2,6,30,63367,63697,63017,62859,63077,63495,63890,64275,65302,66835,68065,3.15621695835372,0,1.58687338337274,0,1.5853639202879,0,0,0,1.53134666625831,1.49622203935064,0,3.15621695835372,3.13986529977864,3.17374676674548,NA,6.34145568115161,9.4495629577132,4.69557051181719,6.22325943212758,3.06269333251662,4.48866611805192,2.93836773672225,8.81510321016675,44.0755160508338,88.1510321016675,440.755160508338,8.47602485735556
30901,"Broadbeach - Burleigh",0,1,0,0,0,1,2,0,2,0,1,NA,2,1,NA,NA,3,5,1,4,3,2,7,21,63230,63659,64301,64992,65702,66176,67085,67242,68468,70524,72394,0,1.57086979060306,0,0,0,1.51112185686654,2.98129239025117,0,2.92107261786528,0,1.38132994447054,NA,3.14173958120611,1.55518576693986,NA,NA,4.53336557059961,7.45323097562794,1.48716575949555,5.84214523573056,4.25387102263059,2.76265988894107,9.66930961129375,29.0079288338813,96.6930961129375,290.079288338813,9.53973504067334
30902,"Coolangatta",1,0,0,0,0,2,2,1,1,3,3,2,1,1,NA,1,4,3,1,1,4,7,13,25,53886,54378,55111,55682,56317,57167,57987,58186,58828,60298,61846,1.855769587648,0,0,0,0,3.49852187450802,3.449048924759,1.7186264737222,1.69987080981845,4.97528939599987,4.85075833521974,3.711539175296,1.83897899885983,1.81451978733828,NA,1.77566276612746,6.99704374901604,5.1735733871385,1.7186264737222,1.69987080981845,6.63371919466649,11.3184361155127,21.0199527859522,40.4229861268312,210.199527859522,404.229861268312,20.6452104699803
30903,"Gold Coast - North",0,0,0,0,0,0,0,0,0,1,0,NA,3,NA,2,1,2,5,6,3,4,6,1,32,66129,67117,68258,68819,69067,69739,70100,70091,70883,72319,73375,0,0,0,0,0,0,0,0,0,1.38276248288831,0,NA,4.4698064573804,NA,2.90617416701783,1.44786946008948,2.8678357877228,7.13266761768902,8.56030018119302,4.23232650988248,5.53104993155326,8.17717206132879,1.36286201022147,43.6115843270869,13.6286201022147,436.115843270869,1.30565859377958
30904,"Gold Coast Hinterland",3,2,6,4,10,7,9,16,11,18,10,4,4,8,10,14,13,15,25,25,27,28,96,173,18422,18633,18970,19257,19602,19912,20156,20347,20644,20966,21266,16.2848767777657,10.733644609027,31.6288877174486,20.7716674456042,51.015202530354,35.1546805946163,44.6517166104386,78.6356711063056,53.2842472389072,85.8532862730135,47.0234176619957,21.713169037021,21.467289218054,42.1718502899315,51.9291686140105,71.4212835424957,65.2872639614303,74.4195276840643,122.868236103602,121.100561906607,128.77992940952,131.665569453588,451.424809555159,813.505125552525,4514.24809555158,8135.05125552525,440.013750429701
30905,"Mudgeeraba - Tallebudgera",2,1,1,0,2,0,0,2,0,1,3,2,2,3,NA,2,NA,1,2,1,1,4,12,18,33620,34110,34431,35056,35440,35796,36168,36504,36927,37482,38104,5.94883997620464,2.93169158604515,2.90435944352473,0,5.64334085778781,0,0,5.47885163269779,0,2.66794728136172,7.87318916649171,5.94883997620464,5.8633831720903,8.71307833057419,NA,5.64334085778781,NA,2.76487502764875,5.47885163269779,2.70804560348796,2.66794728136172,10.4975855553223,31.4927566659668,47.2391349989502,314.927566659668,472.391349989502,30.484861725748
30906,"Nerang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68089,68691,69282,69882,70509,70681,70786,70687,71173,72380,73356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30907,"Ormeau - Oxenford",4,2,3,3,1,1,0,1,0,2,0,5,7,11,5,11,3,4,4,5,10,13,17,78,111943,117043,124550,131987,140202,147617,154661,160692,167763,174709,180138,3.57324709897001,1.70877369855523,2.40867121637896,2.27295112397433,0.71325658692458,0.677428751431068,0,0.622308515669728,0,1.14476071639126,0,4.46655887371251,5.98070794494331,8.8317944600562,3.78825187329055,7.84582245617038,2.0322862542932,2.58630165329333,2.48923406267891,2.98039496194036,5.72380358195628,7.21668942699486,9.43720925068559,43.3001365619692,94.3720925068559,433.001365619692,10.5504544453099
30908,"Robina",0,0,0,0,1,0,0,1,0,1,0,NA,1,NA,NA,2,1,3,2,4,6,5,3,24,49864,50714,51381,52237,53215,53943,54506,54628,55265,56582,57708,0,0,0,0,1.87916940712205,0,0,1.83056308120378,0,1.76734650595596,0,NA,1.97184209488504,NA,NA,3.7583388142441,1.85380864987116,5.50398121307746,3.66112616240756,7.23785397629603,10.6040790357357,8.66430997435364,5.19858598461219,41.5886878768975,51.9858598461219,415.886878768975,5.08437520655274
30909,"Southport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,2,1,1,NA,8,59259,60082,60937,62506,63509,64232,65194,65391,66171,67751,68651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59984641474418,3.14915996158025,1.55685639556607,NA,NA,3.02247207991416,1.47599297427344,1.45664302049497,NA,11.6531441639597,NA,116.531441639597,0
30910,"Surfers Paradise",2,1,0,1,1,0,0,1,0,1,0,2,3,2,4,5,4,7,5,2,4,7,7,45,40510,41589,42712,43593,44100,44692,45403,45723,47195,49477,51179,4.93705257960997,2.40448195436293,0,2.29394627577822,2.26757369614512,0,0,2.18708308728649,0,2.02114113628555,0,4.93705257960997,7.2134458630888,4.68252481738153,9.17578510311288,11.3378684807256,8.95014767743668,15.4174834262053,10.9354154364324,4.23773704841615,8.08456454514219,13.6774849059184,13.6774849059184,87.9266886809043,136.774849059184,879.266886809043,14.10798249804
31001,"Forest Lake - Oxley",2,0,0,1,0,0,0,0,0,0,0,4,3,2,1,NA,2,1,2,NA,1,2,3,18,71565,73163,75122,76557,77855,78832,79505,80183,81016,83555,85221,2.79466219520715,0,0,1.30621628329219,0,0,0,0,0,0,0,5.58932439041431,4.10043327911649,2.6623359335481,1.30621628329219,NA,2.53704079561599,1.25778252940067,2.49429430178467,NA,1.1968164681946,2.34683939404607,3.5202590910691,21.1215545464146,35.202590910691,211.215545464146,3.4779624704663
31002,"Ipswich Hinterland",14,3,6,3,4,3,2,3,3,3,10,21,13,13,14,14,10,13,11,13,11,16,54,149,62212,62853,64151,64853,65830,66801,67495,68411,70037,71752,73245,22.5036970359416,4.77304185957711,9.35293292388271,4.62584614435724,6.07625702567219,4.49095073427045,2.96318245795985,4.38525968046075,4.28345017633537,4.18106812353663,13.6528090654652,33.7555455539124,20.6831813915008,20.2646880017459,21.5872820070004,21.2668995898527,14.9698357809015,19.260685976739,16.0792854950227,18.5616174307866,15.3305831196343,21.8444945047444,73.7251689535122,203.426855075432,737.251689535122,2034.26855075432,73.2064421669107
31003,"Ipswich Inner",1,2,0,0,0,0,0,1,0,0,1,3,4,2,1,2,1,3,5,2,2,4,5,29,103796,105558,107417,109053,110880,113351,115533,117812,121480,125166,129524,0.963428263131527,1.89469296500502,0,0,0,0,0,0.848809968424269,0,0,0.772057688150459,2.89028478939458,3.78938593001004,1.861902678347,0.916985319065042,1.8037518037518,0.8822154193611,2.59666069434707,4.24404984212135,1.6463615409944,1.59787801799211,3.08823075260183,3.86028844075229,22.3896729563633,38.6028844075229,223.896729563633,3.96960867597672
31004,"Springfield - Redbank",1,1,1,1,0,0,0,0,0,2,0,4,3,3,4,3,2,2,5,7,6,3,6,42,80097,83323,87012,90593,94616,99456,103574,107223,112400,116850,120789,1.24848621046981,1.20014881845349,1.14926676780214,1.10383804488205,0,0,0,0,0,1.71159606332905,0,4.99394484187922,3.60044645536046,3.44780030340643,4.41535217952822,3.17071108480595,2.01093951093951,1.93098654102381,4.66317860906708,6.22775800711744,5.13478818998716,2.4836698706008,4.9673397412016,34.7713781884112,49.673397412016,347.713781884112,5.47478723608104
31101,"Beaudesert",0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,3,6,13747,13953,14196,14424,14613,14691,14857,14913,15235,15672,16114,0,0,0,0,6.84322178881817,0,0,0,0,6.38080653394589,6.20578379049274,NA,NA,NA,6.93288962839712,6.84322178881817,NA,NA,NA,NA,12.7616130678918,12.4115675809855,18.6173513714782,37.2347027429564,186.173513714782,372.347027429564,18.4712003201675
31102,"Beenleigh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41314,41777,42392,43029,43715,44828,46105,46995,48645,50622,52458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31103,"Browns Plains",1,0,0,0,1,0,0,1,1,0,1,1,4,2,2,2,3,3,6,2,1,5,5,31,80288,81401,82754,84718,86671,89392,92273,95375,100194,105848,111625,1.2455161418892,0,0,0,1.15378846442293,0,0,1.04849279161206,0.998063756312753,0,0.895856662933931,1.2455161418892,4.9139445461358,2.41680160475627,2.36077338936236,2.30757692884587,3.35600501163415,3.25122191757069,6.29095674967235,1.99612751262551,0.944750963645983,4.47928331466965,4.47928331466965,27.7715565509518,44.7928331466965,277.715565509519,4.9478545607839
31104,"Jimboomba",0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,2,3,NA,1,1,2,1,3,2,13,43116,45039,47074,49686,52771,56323,59561,62626,67109,70937,75673,0,0,0,0,0,0,0,0,0,0,2.64295059003872,NA,NA,NA,4.02527875055348,5.68494059237081,NA,1.67895099142056,1.59678088972631,2.98022619916852,1.40970156617844,3.96442588505808,2.64295059003872,17.1791788352517,26.4295059003872,171.791788352517,3.17503155187605
31105,"Loganlea - Carbrook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,3,NA,1,NA,NA,8,59911,60826,62065,63070,63831,64433,64952,65408,66565,68226,69034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61121404978651,3.17107975265578,NA,NA,1.53959847271832,4.58659491193738,NA,1.46571688212705,NA,NA,11.5884926268216,NA,115.884926268216,0
31106,"Springwood - Kingston",2,0,0,2,0,0,0,0,0,0,1,4,4,1,6,1,2,3,3,3,4,5,5,36,80518,80299,80226,80599,80781,80979,80930,80269,80546,82140,83549,2.48391663975757,0,0,2.48142036501694,0,0,0,0,0,0,1.19690241654598,4.96783327951514,4.98138208445933,1.24647869767906,7.44426109505081,1.23791485621619,2.46977611479519,3.70690720375633,3.7374328819345,3.7245797432523,4.86973459946433,5.9845120827299,5.9845120827299,43.0884869956552,59.845120827299,430.884869956552,5.61270536888945
31201,"Bowen Basin - North",0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,3,2,NA,1,2,NA,1,5,2,14,36065,35218,34290,34289,34514,35054,35799,36363,37015,37722,38247,0,0,0,2.91638717956196,0,0,0,0,0,0,2.61458415039088,NA,NA,NA,8.74916153868588,5.79474995653938,NA,2.79337411659544,5.5000962516844,NA,2.65097290705689,13.0729207519544,5.22916830078176,36.6041781054723,52.2916830078176,366.041781054723,5.06873200600138
31202,"Mackay",2,1,1,0,1,1,1,2,0,3,1,3,4,2,2,13,2,6,9,6,9,9,13,65,118916,118292,117218,117513,118352,119529,121395,123148,124950,126907,128361,1.6818594638232,0.845365705204071,0.853111296899794,0,0.844937136677031,0.836617055275289,0.823757156390296,1.62406210413486,0,2.36393579550379,0.779052827572238,2.5227891957348,3.38146282081629,1.70622259379959,1.70193935990061,10.9841827768014,1.67323411055058,4.94254293834178,7.30827946860688,4.80192076830732,7.09180738651138,7.01147544815014,10.1276867584391,50.6384337921954,101.276867584391,506.384337921954,9.74088496689223
31203,"Whitsunday",0,1,0,0,1,0,0,1,0,0,0,NA,1,NA,NA,1,1,NA,3,NA,3,6,3,15,21083,21464,21791,22274,22660,22985,23447,23698,24238,25014,25694,0,4.65896384644055,0,0,4.41306266548985,0,0,4.21976538104481,0,0,0,NA,4.65896384644055,NA,NA,4.41306266548985,4.35066347618012,NA,12.6592961431344,NA,11.9932837610938,23.3517552736047,11.6758776368024,58.3793881840118,116.758776368024,583.793881840118,11.7948637300077
31301,"Bribie - Beachmere",7,2,0,1,1,2,0,0,0,0,1,10,14,1,2,4,10,7,7,1,3,6,14,65,33179,33397,33882,34483,35267,36003,36774,37510,38482,39190,39789,21.097682268905,5.98856184687247,0,2.8999797001421,2.83551195168288,5.55509263116963,0,0,0,0,2.51325743295886,30.1395460984358,41.9199329281073,2.9514196328434,5.7999594002842,11.3420478067315,27.7754631558481,19.0351879044977,18.6616902159424,2.59861753547113,7.6550140341924,15.0795445977531,35.185604061424,163.361733142326,351.85604061424,1633.61733142326,35.1797686176361
31302,"Caboolture",8,1,0,0,1,0,1,0,0,0,0,10,2,NA,1,2,1,4,NA,NA,3,1,11,24,66710,68137,69586,71732,73930,76433,78885,81214,84585,88328,91946,11.9922050667066,1.46763138970016,0,0,1.35263086703639,0,1.26766812448501,0,0,0,0,14.9902563333833,2.93526277940033,NA,1.39407795683935,2.70526173407277,1.30833540486439,5.07067249794004,NA,NA,3.39643148265556,1.08759489265438,11.9635438191982,26.1022774237052,119.635438191982,261.022774237052,12.9185917325711
31303,"Caboolture Hinterland",2,1,1,2,1,0,0,2,0,0,1,2,1,1,2,4,4,3,5,NA,1,4,10,27,13013,13360,13621,14007,14164,14409,14724,15108,15535,16028,16536,15.3692461384769,7.48502994011976,7.34160487482564,14.2785749982152,7.06015249929399,0,0,13.238019592269,0,0,6.04741170778907,15.3692461384769,7.48502994011976,7.34160487482564,14.2785749982152,28.2406099971759,27.7604275105837,20.3748981255094,33.0950489806725,NA,6.23908160718742,24.1896468311563,60.4741170778907,163.280116110305,604.741170778907,1632.80116110305,62.3033550356687
31304,"Narangba - Burpengary",5,5,0,0,0,0,1,1,0,0,1,6,8,2,NA,2,4,6,5,3,1,6,13,43,62825,63662,64722,65725,66930,68281,69487,70466,72327,74115,76186,7.95861520095503,7.85397882567309,0,0,0,0,1.43911810842316,1.41912411659524,0,0,1.31257711390544,9.55033824114604,12.5663661210769,3.09013936528537,NA,2.98819662333782,5.85814501837993,8.63470865053895,7.09562058297619,4.14782861172176,1.34925453686838,7.87546268343265,17.0635024807707,56.440815897934,170.635024807707,564.40815897934,17.2247941637097
31305,"Redcliffe",6,0,1,0,0,0,0,0,0,0,0,8,7,3,1,1,11,5,3,3,6,1,7,49,60394,60922,61450,62062,62416,62895,63843,64679,65625,66730,68075,9.93476173129781,0,1.6273393002441,0,0,0,0,0,0,0,0,13.2463489750637,11.4901020977644,4.8820179007323,1.61129193387258,1.60215329402717,17.4894665712696,7.83171216891437,4.63829063529121,4.57142857142857,8.99145811479095,1.46896804994491,10.2827763496144,71.9794344473008,102.827763496144,719.794344473008,10.0130025990894
31401,"The Hills District",8,1,1,3,2,1,1,1,0,3,3,10,3,3,8,6,12,7,6,7,8,7,24,77,86741,87709,89164,89823,90388,90710,91201,91313,92325,93918,95502,9.22285885567379,1.14013385171419,1.12152886815307,3.33990180688688,2.21268309952649,1.10241428728916,1.09647920527187,1.09513431822413,0,3.19427585766307,3.14129547025193,11.5285735695922,3.42040155514257,3.3645866044592,8.90640481836501,6.63804929857946,13.22897144747,7.6753544369031,6.57080590934478,7.58191172488492,8.51806895376818,7.32968943058784,25.1303637620155,80.6265837364663,251.303637620155,806.265837364663,24.028978948612
31402,"North Lakes",3,2,0,0,0,0,0,0,0,0,0,3,8,1,2,NA,4,5,2,2,4,NA,5,31,64702,69401,74276,77808,81639,84925,87680,89816,93054,96019,97949,4.63664183487373,2.88180285586663,0,0,0,0,0,0,0,0,0,4.63664183487373,11.5272114234665,1.34632990467984,2.57042977585852,NA,4.71003826906094,5.70255474452555,2.22677473946736,2.14928965976745,4.16584217706912,NA,5.10469734249456,31.6491235234663,51.0469734249456,316.491235234663,5.45096367586826
